age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-03T16:40:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-26T09:20:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.515869,-0.121554,1679355,On or near Parker Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-15T12:52:00+00:00,False,False,Black,Person search,,Stolen goods,51.515869,-0.121554,1679355,On or near Parker Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-02T05:00:00+00:00,False,False,Black,Person search,,Offensive weapons,51.519905,-0.102477,1682577,On or near Greenhill Rents,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-23T04:06:00+00:00,False,False,Black,Person search,,Stolen goods,51.507725,-0.125708,1678750,On or near Corner House Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-14T22:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-06T01:27:00+00:00,False,False,Black,Person search,,Stolen goods,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-06T15:43:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-04T14:36:00+00:00,False,False,Black,Person search,,Stolen goods,51.517937,-0.134456,1677319,On or near Percy Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-13T23:37:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516820,-0.127583,1678501,On or near Dyott Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-27T15:19:00+00:00,False,False,Black,Person search,,Controlled drugs,51.495541,-0.116432,1680113,On or near Further/Higher Educational Building,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-19T19:25:00+00:00,False,False,Black,Person search,,Stolen goods,51.514867,-0.138790,1676714,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-13T22:07:00+00:00,True,False,White,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-02T22:45:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513406,-0.131715,1677781,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-02T22:20:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511502,-0.134157,1677466,On or near Archer Street,bu-no-further-action,A no further action disposal
over 34,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-06T15:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.503218,-0.103170,1682415,On or near Nelson Square,bu-penalty-notice,Penalty Notice for Disorder
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-01T23:47:00+00:00,False,False,Black,Person search,,Stolen goods,51.509251,-0.133398,1677545,On or near St James'S Market,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-27T20:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.503218,-0.103170,1682415,On or near Nelson Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-30T10:30:00+00:00,False,False,White,Person search,,Stolen goods,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-20T19:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.508653,-0.122975,1679156,On or near York Buildings,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-30T12:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.502207,-0.101843,1682628,On or near Pocock Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-19T22:48:00+00:00,True,False,Black,Person search,,Controlled drugs,51.513052,-0.132681,1677758,On or near Bourchier Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-14T01:29:00+00:00,False,False,Black,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-05T01:10:00+00:00,True,False,Black,Person search,,Controlled drugs,51.520371,-0.130363,1678050,On or near Keppel Street,bu-community-resolution,Community resolution
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-31T23:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-11T01:47:00+00:00,False,False,Asian,Person search,,Stolen goods,51.509909,-0.126298,1678560,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-23T00:35:00+00:00,False,False,Other,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-23T11:57:00+00:00,False,False,White,Person search,,Controlled drugs,51.516900,-0.132077,1677808,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-26T02:15:00+00:00,False,False,Other,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-02T03:42:00+00:00,False,False,Black,Person search,,Controlled drugs,51.515580,-0.134437,1677445,On or near Great Chapel Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Indian,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-27T13:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.504643,-0.117434,1679971,On or near Parking Area,bu-community-resolution,Community resolution
18-24,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-06T00:43:00+00:00,False,False,Black,Person search,,Stolen goods,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-penalty-notice,Penalty Notice for Disorder
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-20T22:55:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.512339,-0.133618,1677616,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-18T11:31:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-09T02:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.512136,-0.134995,1677368,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-16T00:15:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-22T13:09:00+00:00,False,False,White,Person search,,Stolen goods,51.507097,-0.130864,1677926,On or near Parking Area,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-28T16:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514838,-0.133545,1677519,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Arab,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-15T02:50:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-28T00:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-28T20:12:00+00:00,False,False,Black,Person search,,Stolen goods,51.512033,-0.104980,1490764,On or near Kingscote Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-14T01:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Irish,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-18T10:30:00+00:00,False,False,White,Person search,,Stolen goods,51.512855,-0.124820,1678860,On or near B402,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-03T21:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509886,-0.128646,1678385,On or near Irving Street,bu-arrest,Arrest
10-17,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-12T16:23:00+00:00,False,False,Black,Person search,,Offensive weapons,51.500364,-0.106891,1681779,On or near Webber Row,bu-arrest,Arrest
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-27T20:45:00+00:00,False,False,Black,Person search,,Offensive weapons,51.522943,-0.118567,1679825,On or near Long Yard,bu-no-further-action,A no further action disposal
25-34,Caution (simple or conditional),True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-04T22:00:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-caution,Caution (simple or conditional)
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-10T22:10:00+00:00,False,False,White,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-04T00:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-arrest,Arrest
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-25T14:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.514856,-0.120068,1679619,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-03T08:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.498772,-0.104666,1682212,On or near A3202,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-06T15:55:00+00:00,False,False,Other,Person search,,Controlled drugs,51.497024,-0.112777,1680681,On or near Cosser Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-08T00:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
18-24,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-04T23:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.511534,-0.130495,1678076,On or near Lisle Street,bu-arrest,Arrest
18-24,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-11T10:00:00+00:00,False,False,White,Person search,,Stolen goods,51.502810,-0.132696,1677669,On or near Park/Open Space,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-08T02:06:00+00:00,False,False,Black,Person search,,Stolen goods,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-08T03:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.508286,-0.130426,1678068,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-11T02:07:00+00:00,False,False,Black,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-arrest,Arrest
18-24,Community resolution,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-14T00:58:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-27T00:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-08T01:30:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-24T23:18:00+00:00,False,False,Black,Person search,,Offensive weapons,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T01:38:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-16T01:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.514185,-0.135459,1677307,On or near Berwick Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-07T18:27:00+00:00,False,False,Black,Person search,,Stolen goods,51.514209,-0.129665,1678096,On or near Phoenix Street,bu-arrest,Arrest
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-22T01:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-02T23:04:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-14T00:51:00+00:00,False,False,Other,Person search,,Stolen goods,51.504129,-0.105582,1681955,On or near Isabella Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-07T23:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514537,-0.128196,1678431,On or near St Giles Passage,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-06T02:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-12T22:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-penalty-notice,Penalty Notice for Disorder
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-03T20:20:00+00:00,False,False,Other,Person search,,Stolen goods,51.507466,-0.108441,1681530,On or near Broadwall,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-29T09:16:00+00:00,False,False,Asian,Person search,,Articles for use in criminal damage,51.504643,-0.117434,1679971,On or near Parking Area,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-07T02:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.509251,-0.133398,1677545,On or near St James'S Market,bu-arrest,Arrest
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-11T10:00:00+00:00,False,False,White,Person search,,Stolen goods,51.502810,-0.132696,1677669,On or near Park/Open Space,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-17T03:33:00+00:00,False,False,,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-29T14:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.509565,-0.131642,1677950,On or near Panton Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-29T15:25:00+00:00,False,False,Black,Person search,,Stolen goods,51.507415,-0.105835,1681921,On or near Supermarket,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-05T01:06:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.520371,-0.130363,1678050,On or near Keppel Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-01T17:50:00+00:00,False,False,,Person search,,Controlled drugs,51.513310,-0.120741,1679459,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
over 34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-07T11:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.512863,-0.120842,1679427,On or near Russell Street,bu-community-resolution,Community resolution
18-24,Community resolution,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-08T22:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-26T11:38:00+00:00,False,False,White,Person search,,Controlled drugs,51.517701,-0.127014,1678590,On or near Willoughby Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-13T02:48:00+00:00,False,False,Black,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-28T15:49:00+00:00,False,False,White,Person search,,Stolen goods,51.498185,-0.125739,1678741,On or near Abingdon Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-29T20:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.512117,-0.123121,1679112,On or near Shopping Area,bu-community-resolution,Community resolution
18-24,Arrest,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-14T01:29:00+00:00,False,False,Black,Person search,,Stolen goods,51.513601,-0.131534,1677939,On or near Frith Street,bu-arrest,Arrest
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-05T03:27:00+00:00,True,False,Black,Person search,,Controlled drugs,51.499488,-0.118410,1679222,On or near Hospital,bu-community-resolution,Community resolution
under 10,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-24T12:00:00+00:00,False,False,White,Person search,,Stolen goods,51.519092,-0.122330,1679240,On or near Bloomsbury Square,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-08T16:22:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-29T08:01:00+00:00,False,False,Other,Person search,,Offensive weapons,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
18-24,Penalty Notice for Disorder,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-09T02:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511608,-0.134599,1677382,On or near Smith'S Court,bu-penalty-notice,Penalty Notice for Disorder
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-20T07:01:00+00:00,False,False,Black,Person search,,Stolen goods,51.505432,-0.106680,1681498,On or near Hatfields,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-03T20:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.499488,-0.118410,1679222,On or near Hospital,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-15T12:52:00+00:00,False,False,Black,Person search,,Stolen goods,51.515869,-0.121554,1679355,On or near Parker Street,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-09T02:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.511054,-0.135400,1677302,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-12T21:12:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-06T01:07:00+00:00,False,False,White,Person search,,Stolen goods,51.512136,-0.134995,1677368,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-13T22:07:00+00:00,False,False,White,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-26T14:30:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.499490,-0.103469,1682213,On or near Library Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-27T00:09:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-27T14:05:00+00:00,False,False,Black,Person search,,Stolen goods,51.499829,-0.109420,1681373,On or near Pearman Street,bu-arrest,Arrest
