age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T01:12:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514704,-0.130826,1678048,On or near Manette Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Asian/Asian British - Indian,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T11:50:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Pakistani,Other,Criminal Justice and Public Order Act 1994 (section 60),False,2024-05-29T07:30:00+00:00,False,False,Asian,Person search,,Anything to threaten or harm anyone,51.517319,-0.127274,1678533,On or near Streatham Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T01:37:00+00:00,False,False,Black,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T21:53:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T07:10:00+00:00,False,False,White,Person search,,Stolen goods,51.517287,-0.130403,1678024,On or near Parking Area,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T12:50:00+00:00,False,False,White,Person search,,Stolen goods,51.498619,-0.115780,1680262,On or near Royal Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-18T21:45:00+00:00,False,False,Asian,Person search,,Stolen goods,51.509759,-0.128782,1678367,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-09T02:57:00+00:00,False,False,Black,Person search,,Stolen goods,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-arrest,Arrest
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-27T16:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-14T03:03:00+00:00,False,False,Black,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T22:55:00+00:00,False,False,White,Person search,,Controlled drugs,51.514445,-0.125259,1678875,On or near Nottingham Court,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T04:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.508409,-0.123461,1679097,On or near Buckingham Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-15T04:26:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T02:11:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Irish,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T23:51:00+00:00,False,False,White,Person search,,Controlled drugs,51.516820,-0.127583,1678501,On or near Dyott Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T21:48:00+00:00,False,False,Other,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-16T13:21:00+00:00,False,False,White,Person search,,Controlled drugs,51.508409,-0.123461,1679097,On or near Buckingham Street,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T23:20:00+00:00,False,False,,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-08T17:05:00+00:00,False,False,Other,Person search,,Stolen goods,51.506136,-0.115773,1680093,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T01:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T00:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T22:47:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T11:15:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T17:16:00+00:00,False,False,White,Person search,,Stolen goods,51.519676,-0.129614,1678168,On or near B506,bu-arrest,Arrest
10-17,Arrest,True,White - Any other White background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-06T17:35:00+00:00,False,False,White,Person search,,Offensive weapons,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-arrest,Arrest
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T19:20:00+00:00,False,False,Other,Person search,,Stolen goods,51.515070,-0.138003,1676927,On or near Shopping Area,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T01:39:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-02T14:00:00+00:00,False,False,,Person search,,Stolen goods,51.501110,-0.106860,1681845,On or near Baron'S Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-27T12:19:00+00:00,False,False,White,Person search,,Controlled drugs,51.512789,-0.135372,1677293,On or near Ingestre Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-14T13:36:00+00:00,False,False,White,Person search,,Stolen goods,51.517436,-0.119976,1679644,On or near Holborn,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T00:58:00+00:00,False,False,Black,Person search,,Stolen goods,51.513341,-0.132756,1677704,On or near Meard Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T22:45:00+00:00,False,False,White,Person search,,Offensive weapons,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-21T23:10:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512013,-0.133502,1677575,On or near Winnett Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-13T16:03:00+00:00,False,False,Black,Person search,,Stolen goods,51.500362,-0.102294,1682456,On or near Boyfield Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T21:30:00+00:00,False,False,Other,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T00:06:00+00:00,False,False,Black,Person search,,Stolen goods,51.515004,-0.125352,1678816,On or near B401,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T18:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-community-resolution,Community resolution
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-17T23:02:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-community-resolution,Community resolution
25-34,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T00:26:00+00:00,False,False,,Person search,,Stolen goods,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-05T17:01:00+00:00,False,False,White,Person search,,Stolen goods,51.504643,-0.117434,1679971,On or near Parking Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T00:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.513911,-0.133539,1677518,On or near Richmond Mews,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T15:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.503699,-0.104577,1682121,On or near Blackfriars Road,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Female,Criminal Justice and Public Order Act 1994 (section 60),False,2024-05-29T07:22:00+00:00,False,False,White,Person search,,Anything to threaten or harm anyone,51.520844,-0.125040,1678802,On or near Bedford Place,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T02:22:00+00:00,False,False,Black,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-community-resolution,Community resolution
18-24,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-12T23:27:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T22:27:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T01:18:00+00:00,True,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T23:00:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-12T22:27:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T02:16:00+00:00,False,False,White,Person search,,Controlled drugs,51.516820,-0.127583,1678501,On or near Dyott Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T21:00:00+00:00,False,False,Black,Person search,,Offensive weapons,51.512013,-0.133502,1677575,On or near Winnett Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-27T00:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T23:11:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T03:08:00+00:00,False,False,Other,Person search,,Stolen goods,51.511608,-0.134599,1677382,On or near Smith'S Court,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T02:08:00+00:00,False,False,Black,Person search,,Stolen goods,51.510729,-0.135283,1677342,On or near Denman Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T15:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.502339,-0.108884,1681391,On or near Theatre/Concert Hall,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T16:56:00+00:00,False,False,White,Person search,,Controlled drugs,51.516568,-0.121381,1679291,On or near Newton Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-31T22:07:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T01:03:00+00:00,False,False,Black,Person search,,Stolen goods,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T02:07:00+00:00,False,False,Black,Person search,,Stolen goods,51.510729,-0.135283,1677342,On or near Denman Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-03T01:00:00+00:00,False,False,Black,Person search,,Offensive weapons,51.506536,-0.136824,1677132,On or near Cleveland Place,bu-community-resolution,Community resolution
25-34,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-12T21:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-penalty-notice,Penalty Notice for Disorder
25-34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-16T13:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.511103,-0.113723,1680581,On or near Temple,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T23:45:00+00:00,False,False,White,Person search,,Stolen goods,51.514704,-0.130826,1678048,On or near Manette Street,bu-community-resolution,Community resolution
25-34,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T22:00:00+00:00,False,False,,Person search,,Stolen goods,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-arrest,Arrest
25-34,Caution (simple or conditional),True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-17T15:14:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514867,-0.138790,1676714,On or near Further/Higher Educational Building,bu-caution,Caution (simple or conditional)
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T00:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-15T15:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.514559,-0.126369,1678710,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Mixed/Multiple ethnic groups - White and Asian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-02T21:03:00+00:00,False,False,Other,Person search,,Controlled drugs,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-09T00:43:00+00:00,False,False,Black,Person search,,Controlled drugs,51.501715,-0.105392,1682099,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T13:05:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-07T01:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T23:55:00+00:00,False,False,Other,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T23:42:00+00:00,False,False,Black,Person search,,Stolen goods,51.514704,-0.130826,1678048,On or near Manette Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-21T22:49:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512339,-0.133618,1677616,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T19:30:00+00:00,False,False,White,Person search,,Offensive weapons,51.510272,-0.129192,1678129,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-21T00:50:00+00:00,False,False,Black,Person search,,Controlled drugs,51.520953,-0.111687,1680927,On or near Portpool Lane,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-01T00:00:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T00:59:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-05T02:05:00+00:00,True,False,Black,Person search,,Controlled drugs,51.512513,-0.133841,1677559,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-26T00:07:00+00:00,False,False,White,Person search,,Controlled drugs,51.516275,-0.126121,1678661,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T18:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T19:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T04:43:00+00:00,False,False,Black,Person search,,Stolen goods,51.508409,-0.123461,1679097,On or near Buckingham Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T22:28:00+00:00,True,False,Black,Person search,,Stolen goods,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T15:54:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T22:30:00+00:00,False,False,White,Person search,,Stolen goods,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T22:21:00+00:00,False,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T17:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-18T02:43:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T00:39:00+00:00,False,False,White,Person search,,Controlled drugs,51.516275,-0.126121,1678661,On or near Theatre/Concert Hall,bu-arrest,Arrest
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T21:47:00+00:00,False,False,White,Person search,,Controlled drugs,51.514492,-0.131037,1677987,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T15:50:00+00:00,False,False,White,Person search,,Stolen goods,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-31T02:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-29T23:46:00+00:00,False,False,Black,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-community-resolution,Community resolution
25-34,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T20:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-08T09:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512379,-0.129379,1678274,On or near Parking Area,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-09T13:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T04:09:00+00:00,False,False,Black,Person search,,Controlled drugs,51.517659,-0.128889,1678279,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T22:37:00+00:00,False,False,Other,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T01:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T11:20:00+00:00,False,False,White,Person search,,Stolen goods,51.504099,-0.135122,1677284,On or near The Mall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T11:50:00+00:00,False,False,White,Person search,,Stolen goods,51.499488,-0.118410,1679222,On or near Hospital,bu-no-further-action,A no further action disposal
