age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T00:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-31T03:30:00+00:00,False,False,Black,Person search,,Offensive weapons,51.501162,-0.116252,1680084,On or near Addington Street,bu-arrest,Arrest
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T02:07:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512780,-0.134234,1677484,On or near Peter Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T19:45:00+00:00,False,False,Other,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-09T21:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-06T11:17:00+00:00,False,False,Other,Person search,,Stolen goods,51.499749,-0.101643,1682744,On or near King James Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-18T02:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T01:35:00+00:00,False,False,Black,Person search,,Stolen goods,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Asian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-25T22:03:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-08T21:24:00+00:00,False,False,White,Person search,,Stolen goods,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - Caribbean,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T20:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-12T01:57:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Arab,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T23:10:00+00:00,False,False,Other,Person search,,Offensive weapons,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,Caution (simple or conditional),True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-11T01:33:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-caution,Caution (simple or conditional)
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T03:08:00+00:00,False,False,White,Person search,,Controlled drugs,51.512114,-0.134189,1677514,On or near Shopping Area,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T00:36:00+00:00,False,False,Black,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-07T15:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-10T21:48:00+00:00,False,False,Other,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-13T22:30:00+00:00,False,False,,Person search,,Stolen goods,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-08T13:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.503587,-0.105417,1682040,On or near The Cut,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Indian,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T22:00:00+00:00,False,False,Asian,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-03T02:06:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-28T11:00:00+00:00,False,False,Asian,Person search,,Stolen goods,51.500967,-0.104704,1681956,On or near Webber Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T21:50:00+00:00,False,False,Asian,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T22:11:00+00:00,False,False,White,Person search,,Stolen goods,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T07:45:00+00:00,False,False,White,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-arrest,Arrest
over 34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-21T02:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T00:16:00+00:00,False,False,Black,Person search,,Stolen goods,51.511612,-0.135435,1677292,On or near Brewer Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-24T00:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Any other ethnic group,Female,Misuse of Drugs Act 1971 (section 23),False,2024-08-14T16:00:00+00:00,False,False,,Person search,,Controlled drugs,51.510450,-0.125726,1678780,On or near Bedfordbury,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-27T01:20:00+00:00,False,False,White,Person search,,Stolen goods,51.514012,-0.131078,1677997,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-08T03:23:00+00:00,False,False,Black,Person search,,Controlled drugs,51.518943,-0.112477,1680819,On or near South Square,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-03T02:06:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-18T03:07:00+00:00,False,False,Other,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-05T20:27:00+00:00,False,False,Black,Person search,,Stolen goods,51.516927,-0.137711,1676974,On or near Marylebone Passage,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-07T15:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.513310,-0.120741,1679459,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-18T06:40:00+00:00,False,False,,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-arrest,Arrest
25-34,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T03:23:00+00:00,False,False,Other,Person search,,Stolen goods,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-arrest,Arrest
18-24,Penalty Notice for Disorder,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T23:54:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-penalty-notice,Penalty Notice for Disorder
,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T03:40:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T01:28:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T01:28:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-17T01:11:00+00:00,False,False,White,Person search,,Controlled drugs,51.509962,-0.137952,1676943,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-16T00:55:00+00:00,True,False,Black,Person search,,Evidence of offences under the Act,51.516001,-0.122471,1679229,On or near Macklin Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T22:56:00+00:00,False,False,Other,Person search,,Offensive weapons,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T04:22:00+00:00,False,False,Other,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T00:35:00+00:00,False,False,Black,Person search,,Offensive weapons,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-31T00:17:00+00:00,False,False,Other,Person search,,Stolen goods,51.509909,-0.126298,1678560,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T16:12:00+00:00,False,False,Black,Person search,,Controlled drugs,51.507725,-0.125708,1678750,On or near Corner House Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-05T13:59:00+00:00,False,False,White,Person search,,Controlled drugs,51.513046,-0.122679,1679162,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T00:50:00+00:00,False,False,White,Person search,,Offensive weapons,51.499488,-0.118410,1679222,On or near Hospital,bu-community-resolution,Community resolution
over 34,Arrest,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T09:15:00+00:00,False,False,White,Person search,,Stolen goods,51.515004,-0.125352,1678816,On or near B401,bu-arrest,Arrest
over 34,Arrest,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T22:05:00+00:00,False,False,White,Person search,,Stolen goods,51.510729,-0.135283,1677342,On or near Denman Street,bu-arrest,Arrest
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-24T01:20:00+00:00,False,False,Other,Person search,,Stolen goods,51.514677,-0.135857,1677291,On or near D'Arblay Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-13T01:16:00+00:00,False,False,White,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-19T03:20:00+00:00,False,False,,Person search,,Stolen goods,51.512495,-0.138915,1676635,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-30T02:39:00+00:00,False,False,Black,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T01:27:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511790,-0.132459,1677744,On or near A401,bu-arrest,Arrest
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-23T02:55:00+00:00,False,False,White,Person search,,Controlled drugs,51.509514,-0.131269,1677949,On or near Parking Area,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-10T21:51:00+00:00,False,False,White,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T23:30:00+00:00,False,False,White,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-17T22:13:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-28T21:20:00+00:00,False,False,White,Person search,,Offensive weapons,51.511417,-0.127539,1678551,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T23:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T21:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-15T22:10:00+00:00,False,False,White,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-18T22:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Female,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T23:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-02T15:20:00+00:00,False,False,Other,Person search,,Controlled drugs,51.516880,-0.135854,1677180,On or near Berners Place,bu-arrest,Arrest
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-17T21:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T21:04:00+00:00,False,False,Black,Person search,,Offensive weapons,51.503196,-0.127032,1678183,On or near Downing Street,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Mixed/Multiple ethnic groups - White and Asian,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T23:35:00+00:00,False,False,Other,Person search,,Offensive weapons,51.513804,-0.130733,1678045,On or near Greek Street,bu-penalty-notice,Penalty Notice for Disorder
10-17,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-16T22:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.498611,-0.104716,1682045,On or near St George'S Circus,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-31T13:50:00+00:00,False,False,White,Person search,,Offensive weapons,51.503196,-0.127032,1678183,On or near Downing Street,bu-arrest,Arrest
25-34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T22:03:00+00:00,False,False,Other,Person search,,Stolen goods,51.510729,-0.135283,1677342,On or near Denman Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T02:03:00+00:00,False,False,Black,Person search,,Stolen goods,51.512419,-0.137520,1677021,On or near Upper James Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-09T15:22:00+00:00,False,False,Black,Person search,,Offensive weapons,51.518072,-0.131077,1677895,On or near Morwell Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-28T17:15:00+00:00,False,False,Other,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
25-34,Penalty Notice for Disorder,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T20:10:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
25-34,Community resolution,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-18T21:42:00+00:00,False,False,Other,Person search,,Stolen goods,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-09T22:05:00+00:00,False,False,White,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Indian,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T23:13:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-08-24T23:19:00+00:00,False,False,White,Person search,,Controlled drugs,51.511783,-0.129778,1678199,On or near Nightclub,bu-community-resolution,Community resolution
18-24,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T01:17:00+00:00,False,False,Other,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-18T23:01:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Indian,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T21:59:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Indian,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-04T03:20:00+00:00,False,False,Asian,Person search,,Stolen goods,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T00:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.511612,-0.135435,1677292,On or near Brewer Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T23:11:00+00:00,False,False,White,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Asian/Asian British - Bangladeshi,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T22:55:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
over 34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-05T14:50:00+00:00,False,False,,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-24T23:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-30T02:37:00+00:00,False,False,Black,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-27T18:47:00+00:00,False,False,Other,Person search,,Stolen goods,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-12T22:16:00+00:00,False,False,Black,Person search,,Stolen goods,51.514091,-0.137467,1676904,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T23:22:00+00:00,True,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-arrest,Arrest
10-17,Caution (simple or conditional),True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T20:47:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-caution,Caution (simple or conditional)
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T02:08:00+00:00,False,False,White,Person search,,Controlled drugs,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-21T01:11:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-community-resolution,Community resolution
25-34,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-07T17:55:00+00:00,False,False,White,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-10T01:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T01:53:00+00:00,False,False,White,Person search,,Controlled drugs,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-04T00:11:00+00:00,False,False,Black,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-07T10:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.519677,-0.117290,1680040,On or near Princeton Street,bu-no-further-action,A no further action disposal
